outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_101_95034_20111126_192432_I1_scripted.sph	95034	20111126	192432	95034	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	17	CMCC	Philips
BABEL_BP_101_80786_20111030_202042_O5_scripted.sph	80786	20111030	202042	80786	inLine	Central_Guangdong	M	CAR_KIT	16	CMCC	Philips
BABEL_BP_101_41661_20111102_125104_SB_scripted.sph	41661	20111102	125104	41661	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	40	CMCC	Nokia
BABEL_BP_101_87481_20111129_125544_SC_scripted.sph	87481	20111129	125544	87481	inLine	Central_Guangdong	F	CAR_KIT	42	CMCC	Philips
BABEL_BP_101_45472_20111020_165239_S6_scripted.sph	45472	20111020	165239	45472	inLine	Guangxi_and_Western_Guangdong	F	STREET	22	CMCC	Sony_Ericsson
BABEL_BP_101_34930_20111023_235711_O3_scripted.sph	34930	20111023	235711	34930	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	22	CMCC	Nokia
BABEL_BP_101_37094_20111019_180303_D1_scripted.sph	37094	20111019	180303	37094	inLine	Central_Guangdong	F	STREET	46	CMCC	Nokia
BABEL_BP_101_40046_20111018_183623_C6_scripted.sph	40046	20111018	183623	40046	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	50	CMCC	Nokia
BABEL_BP_101_96630_20111104_003252_S5_scripted.sph	96630	20111104	003252	96630	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	46	China_Telecom	Coolpad
BABEL_BP_101_31393_20111018_152243_S6_scripted.sph	31393	20111018	152243	31393	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	21	China_Telecom	CHINO-E
BABEL_BP_101_38108_20111125_150439_C5_scripted.sph	38108	20111125	150439	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_23167_20111026_192132_R1_scripted.sph	23167	20111026	192132	23167	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	36	CMCC	Nokia
BABEL_BP_101_82591_20111030_145441_O6_scripted.sph	82591	20111030	145441	82591	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	31	CMCC	Nokia
BABEL_BP_101_70680_20111018_144506_D3_scripted.sph	70680	20111018	144506	70680	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	31	CMCC	Sony_Ericsson
BABEL_BP_101_91905_20111120_205302_C3_scripted.sph	91905	20111120	205302	91905	inLine	Northern_Pearl_River_Delta	M	STREET	21	CMCC	Nokia
BABEL_BP_101_41661_20111102_124825_C6_scripted.sph	41661	20111102	124825	41661	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	40	CMCC	Nokia
BABEL_BP_101_66798_20111026_140508_S0_scripted.sph	66798	20111026	140508	66798	inLine	Northern_Pearl_River_Delta	F	PUBLIC_PLACE	21	CMCC	Sony_Ericsson
BABEL_BP_101_40510_20111126_145110_M1_scripted.sph	40510	20111126	145110	40510	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	51	CMCC	Philips
BABEL_BP_101_94514_20111127_124217_O2_scripted.sph	94514	20111127	124217	94514	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	48	CMCC	Nokia
BABEL_BP_101_99856_20111125_181506_M1_scripted.sph	99856	20111125	181506	99856	inLine	Northern_Pearl_River_Delta	F	PUBLIC_PLACE	36	CMCC	Samsung
BABEL_BP_101_37285_20111028_000527_O6_scripted.sph	37285	20111028	000527	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_16406_20111102_234332_C4_scripted.sph	16406	20111102	234332	16406	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_14729_20111114_184635_S1_scripted.sph	14729	20111114	184635	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_84943_20111020_140452_C2_scripted.sph	84943	20111020	140452	84943	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	30	China_Telecom	Panasonic
BABEL_BP_101_94223_20111026_212711_S5_scripted.sph	94223	20111026	212711	94223	inLine	Northern_Pearl_River_Delta	M	VEHICLE	35	CMCC	Philips
BABEL_BP_101_97650_20111126_141454_O3_scripted.sph	97650	20111126	141454	97650	inLine	Central_Guangdong	M	HOME_OFFICE_LANDLINE	28	China_Telecom	BBK
BABEL_BP_101_50201_20111026_150818_S1_scripted.sph	50201	20111026	150818	50201	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	21	China_Telecom	Samsung
BABEL_BP_101_90730_20111024_185258_O6_scripted.sph	90730	20111024	185258	90730	inLine	Northern_Pearl_River_Delta	F	STREET	21	CMCC	Nokia
BABEL_BP_101_92321_20111125_150415_SC_scripted.sph	92321	20111125	150415	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_47906_20111119_124652_S0_scripted.sph	47906	20111119	124652	47906	inLine	Northern_Guangdong	M	CAR_KIT	38	CMCC	Philips
BABEL_BP_101_60110_20111102_205741_O1_scripted.sph	60110	20111102	205741	60110	inLine	Central_Guangdong	M	CAR_KIT	34	CMCC	Nokia
BABEL_BP_101_98279_20111122_190441_S7_scripted.sph	98279	20111122	190441	98279	inLine	Central_Guangdong	M	STREET	48	China_Telecom	Huawei
BABEL_BP_101_36424_20111119_142929_S2_scripted.sph	36424	20111119	142929	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_14915_20111119_163627_T3_scripted.sph	14915	20111119	163627	14915	inLine	Northern_Guangdong	F	STREET	21	CMCC	Philips
BABEL_BP_101_10900_20111029_153424_S1_scripted.sph	10900	20111029	153424	10900	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	30	CMCC	Sony_Ericsson
BABEL_BP_101_84335_20111116_201818_C5_scripted.sph	84335	20111116	201818	84335	inLine	Central_Guangdong	M	CAR_KIT	18	CMCC	Samsung
BABEL_BP_101_50409_20111204_154943_C4_scripted.sph	50409	20111204	154943	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_60110_20111102_210254_D2_scripted.sph	60110	20111102	210254	60110	inLine	Central_Guangdong	M	CAR_KIT	34	CMCC	Nokia
BABEL_BP_101_28675_20111118_183547_S0_scripted.sph	28675	20111118	183547	28675	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	35	CMCC	Nokia
BABEL_BP_101_20685_20111019_122018_C4_scripted.sph	20685	20111019	122018	20685	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	60	China_Unicom	Nokia
BABEL_BP_101_16406_20111102_234352_L2_scripted.sph	16406	20111102	234352	16406	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_38879_20111029_191804_S2_scripted.sph	38879	20111029	191804	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_55944_20111124_173923_O2_scripted.sph	55944	20111124	173923	55944	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_LANDLINE	46	China_Telecom	Panasonic
BABEL_BP_101_21477_20111031_153757_C5_scripted.sph	21477	20111031	153757	21477	inLine	Northern_Guangdong	F	PUBLIC_PLACE	59	CMCC	Nokia
BABEL_BP_101_97405_20111019_144824_SA_scripted.sph	97405	20111019	144824	97405	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	52	CMCC	Nokia
BABEL_BP_101_84088_20111020_182311_O3_scripted.sph	84088	20111020	182311	84088	inLine	Guangxi_and_Western_Guangdong	F	PUBLIC_PLACE	22	CMCC	Nokia
BABEL_BP_101_17572_20111116_153724_D2_scripted.sph	17572	20111116	153724	17572	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	46	China_Tietong	Telifeng
BABEL_BP_101_28740_20111028_212455_O5_scripted.sph	28740	20111028	212455	28740	inLine	Guangxi_and_Western_Guangdong	M	STREET	29	CMCC	LG
BABEL_BP_101_88464_20111119_192018_D3_scripted.sph	88464	20111119	192018	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_89630_20111125_185845_T3_scripted.sph	89630	20111125	185845	89630	inLine	Northern_Guangdong	F	PUBLIC_PLACE	30	CMCC	Nokia
BABEL_BP_101_34194_20111024_170952_D1_scripted.sph	34194	20111024	170952	34194	inLine	Northern_Guangdong	F	CAR_KIT	31	CMCC	Philips
BABEL_BP_101_23930_20111125_131317_N1_scripted.sph	23930	20111125	131317	23930	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	51	CMCC	Philips
BABEL_BP_101_91401_20111027_205306_O3_scripted.sph	91401	20111027	205306	91401	inLine	Southern_Pearl_River_Delta	M	VEHICLE	20	CMCC	Sony_Ericsson
BABEL_BP_101_63459_20111120_162202_L3_scripted.sph	63459	20111120	162202	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_23719_20111103_140506_S7_scripted.sph	23719	20111103	140506	23719	inLine	Central_Guangdong	M	VEHICLE	43	China_Telecom	E-Surfing
BABEL_BP_101_10066_20111120_162655_SC_scripted.sph	10066	20111120	162655	10066	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_80786_20111030_202424_I1_scripted.sph	80786	20111030	202424	80786	inLine	Central_Guangdong	M	CAR_KIT	16	CMCC	Philips
BABEL_BP_101_60605_20111124_124908_I2_scripted.sph	60605	20111124	124908	60605	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	35	CMCC	Philips
BABEL_BP_101_50842_20111030_164146_C2_scripted.sph	50842	20111030	164146	50842	inLine	Central_Guangdong	M	CAR_KIT	50	CMCC	Philips
BABEL_BP_101_64205_20111203_123938_C2_scripted.sph	64205	20111203	123938	64205	inLine	Guangxi_and_Western_Guangdong	F	CAR_KIT	46	CMCC	Philips
BABEL_BP_101_23167_20111026_192448_T2_scripted.sph	23167	20111026	192448	23167	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	36	CMCC	Nokia
BABEL_BP_101_37766_20111130_004825_C1_scripted.sph	37766	20111130	004825	37766	inLine	Southern_Pearl_River_Delta	M	PUBLIC_PLACE	31	China_Unicom	Lenovo
BABEL_BP_101_27178_20111025_171612_C1_scripted.sph	27178	20111025	171612	27178	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	22	CMCC	Nokia
BABEL_BP_101_50416_20111129_163528_I2_scripted.sph	50416	20111129	163528	50416	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	48	China_Tietong	Telifeng
BABEL_BP_101_81321_20111028_115910_C6_scripted.sph	81321	20111028	115910	81321	inLine	Southern_Pearl_River_Delta	M	PUBLIC_PLACE	46	CMCC	Nokia
BABEL_BP_101_17933_20111120_202721_M1_scripted.sph	17933	20111120	202721	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_33023_20111024_130152_SB_scripted.sph	33023	20111024	130152	33023	inLine	Northern_Guangdong	F	VEHICLE	34	CMCC	Nokia
BABEL_BP_101_12897_20111115_163054_C1_scripted.sph	12897	20111115	163054	12897	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	38	CMCC	Huawei
BABEL_BP_101_47906_20111119_124333_S9_scripted.sph	47906	20111119	124333	47906	inLine	Northern_Guangdong	M	CAR_KIT	38	CMCC	Philips
BABEL_BP_101_84543_20111124_195045_T3_scripted.sph	84543	20111124	195045	84543	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_84088_20111020_182752_N1_scripted.sph	84088	20111020	182752	84088	inLine	Guangxi_and_Western_Guangdong	F	PUBLIC_PLACE	22	CMCC	Nokia
BABEL_BP_101_79495_20111017_194523_L2_scripted.sph	79495	20111017	194523	79495	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	51	CMCC	K-Touch
BABEL_BP_101_50842_20111030_164320_O5_scripted.sph	50842	20111030	164320	50842	inLine	Central_Guangdong	M	CAR_KIT	50	CMCC	Philips
BABEL_BP_101_16660_20111020_202643_T1_scripted.sph	16660	20111020	202643	16660	inLine	Central_Guangdong	F	STREET	20	CMCC	Apple
BABEL_BP_101_25576_20111021_203348_SA_scripted.sph	25576	20111021	203348	25576	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_LANDLINE	32	China_Telecom	Panasonic
BABEL_BP_101_37285_20111028_000253_O2_scripted.sph	37285	20111028	000253	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_94226_20111125_134309_L1_scripted.sph	94226	20111125	134309	94226	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	53	CMCC	Motorola
BABEL_BP_101_39809_20111025_180247_O7_scripted.sph	39809	20111025	180247	39809	inLine	Northern_Guangdong	M	CAR_KIT	21	CMCC	Philips
BABEL_BP_101_59544_20111027_164230_I1_scripted.sph	59544	20111027	164230	59544	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	20	CMCC	Nokia
BABEL_BP_101_84943_20111020_140338_T1_scripted.sph	84943	20111020	140338	84943	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	30	China_Telecom	Panasonic
BABEL_BP_101_27064_20111019_125938_O2_scripted.sph	27064	20111019	125938	27064	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	45	CMCC	Sony_Ericsson
BABEL_BP_101_11868_20111203_174656_SB_scripted.sph	11868	20111203	174656	11868	inLine	Northern_Guangdong	M	STREET	32	China_Unicom	Huawei
BABEL_BP_101_20590_20111017_165419_O4_scripted.sph	20590	20111017	165419	20590	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_60183_20111129_185739_S9_scripted.sph	60183	20111129	185739	60183	inLine	Northern_Pearl_River_Delta	F	VEHICLE	40	CMCC	ZTE
BABEL_BP_101_38912_20111120_210953_T1_scripted.sph	38912	20111120	210953	38912	inLine	Northern_Pearl_River_Delta	M	STREET	21	CMCC	Samsung
BABEL_BP_101_63459_20111120_162142_S4_scripted.sph	63459	20111120	162142	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_21584_20111030_204230_D3_scripted.sph	21584	20111030	204230	21584	inLine	Northern_Pearl_River_Delta	F	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_42266_20111031_230008_T2_scripted.sph	42266	20111031	230008	42266	inLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	32	China_Telecom	Samsung
BABEL_BP_101_76919_20111120_195946_SB_scripted.sph	76919	20111120	195946	76919	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	24	CMCC	iPhone
BABEL_BP_101_21477_20111031_153906_O4_scripted.sph	21477	20111031	153906	21477	inLine	Northern_Guangdong	F	PUBLIC_PLACE	59	CMCC	Nokia
BABEL_BP_101_68295_20111124_174430_I1_scripted.sph	68295	20111124	174430	68295	inLine	Northern_Guangdong	M	VEHICLE	22	CMCC	Nokia
BABEL_BP_101_17080_20111020_181847_S5_scripted.sph	17080	20111020	181847	17080	inLine	Northern_Pearl_River_Delta	F	STREET	21	CMCC	Samsung
BABEL_BP_101_44403_20111023_145233_S3_scripted.sph	44403	20111023	145233	44403	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	31	CMCC	Sony_Ericsson
BABEL_BP_101_17933_20111120_202542_S7_scripted.sph	17933	20111120	202542	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_29097_20111018_132220_C2_scripted.sph	29097	20111018	132220	29097	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	23	CMCC	Nokia
BABEL_BP_101_76341_20111027_123552_C1_scripted.sph	76341	20111027	123552	76341	inLine	Northern_Guangdong	F	VEHICLE	34	CMCC	Tianyu
BABEL_BP_101_16266_20111027_144439_D3_scripted.sph	16266	20111027	144439	16266	inLine	Central_Guangdong	F	VEHICLE	43	CMCC	Philips
BABEL_BP_101_20685_20111019_122349_S0_scripted.sph	20685	20111019	122349	20685	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	60	China_Unicom	Nokia
BABEL_BP_101_76919_20111120_195954_O6_scripted.sph	76919	20111120	195954	76919	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	24	CMCC	iPhone
BABEL_BP_101_17013_20111117_010006_N1_scripted.sph	17013	20111117	010006	17013	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	21	CMCC	Nokia
BABEL_BP_101_49624_20111120_195459_C3_scripted.sph	49624	20111120	195459	49624	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	34	CMCC	Samsung
BABEL_BP_101_27503_20111021_170253_C5_scripted.sph	27503	20111021	170253	27503	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	56	China_Telecom	BBK
BABEL_BP_101_55369_20111022_144426_L3_scripted.sph	55369	20111022	144426	55369	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	Nokia
BABEL_BP_101_96438_20111125_192800_T1_scripted.sph	96438	20111125	192800	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_17018_20111020_155718_D3_scripted.sph	17018	20111020	155718	17018	inLine	Guangxi_and_Western_Guangdong	M	HOME_OFFICE_LANDLINE	47	China_Telecom	Panasonic
BABEL_BP_101_59868_20111020_204349_A1_scripted.sph	59868	20111020	204349	59868	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	35	CMCC	Nokia
BABEL_BP_101_52366_20111018_133435_S2_scripted.sph	52366	20111018	133435	52366	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	29	CMCC	iPhone
BABEL_BP_101_90730_20111024_185547_C3_scripted.sph	90730	20111024	185547	90730	inLine	Northern_Pearl_River_Delta	F	STREET	21	CMCC	Nokia
BABEL_BP_101_66964_20111117_171954_S6_scripted.sph	66964	20111117	171954	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_88294_20111026_020809_O2_scripted.sph	88294	20111026	020809	88294	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	37	CMCC	Samsung
BABEL_BP_101_60605_20111124_125113_C5_scripted.sph	60605	20111124	125113	60605	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	35	CMCC	Philips
BABEL_BP_101_15881_20111024_135259_D1_scripted.sph	15881	20111024	135259	15881	inLine	Southern_Pearl_River_Delta	M	STREET	28	China_Telecom	Huawei
BABEL_BP_101_58190_20111124_201246_O6_scripted.sph	58190	20111124	201246	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_91873_20111129_205458_O2_scripted.sph	91873	20111129	205458	91873	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	26	China_Tietong	Telifeng
BABEL_BP_101_34961_20111027_173138_T2_scripted.sph	34961	20111027	173138	34961	inLine	Southern_Pearl_River_Delta	F	VEHICLE	21	CMCC	Nokia
BABEL_BP_101_82484_20111103_152209_S3_scripted.sph	82484	20111103	152209	82484	inLine	Central_Guangdong	M	CAR_KIT	44	CMCC	Nokia
BABEL_BP_101_14936_20111026_201152_T3_scripted.sph	14936	20111026	201152	14936	inLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	22	China_Telecom	Nokia
BABEL_BP_101_16266_20111027_144130_R1_scripted.sph	16266	20111027	144130	16266	inLine	Central_Guangdong	F	VEHICLE	43	CMCC	Philips
BABEL_BP_101_28675_20111118_183400_S4_scripted.sph	28675	20111118	183400	28675	inLine	Southern_Pearl_River_Delta	F	PUBLIC_PLACE	35	CMCC	Nokia
BABEL_BP_101_43383_20111019_133700_C5_scripted.sph	43383	20111019	133700	43383	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_LANDLINE	37	China_Telecom	CHINO-E
BABEL_BP_101_36383_20111129_172912_O1_scripted.sph	36383	20111129	172912	36383	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	43	CMCC	Philips
BABEL_BP_101_98219_20111125_153728_S9_scripted.sph	98219	20111125	153728	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_69764_20111026_204850_D1_scripted.sph	69764	20111026	204850	69764	inLine	Southern_Pearl_River_Delta	M	STREET	24	CMCC	HTC
BABEL_BP_101_11827_20111025_184938_O5_scripted.sph	11827	20111025	184938	11827	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	38	CMCC	LG
BABEL_BP_101_56070_20111030_184034_S6_scripted.sph	56070	20111030	184034	56070	inLine	Northern_Pearl_River_Delta	M	CAR_KIT	24	CMCC	Philips
BABEL_BP_101_20320_20111027_203920_S6_scripted.sph	20320	20111027	203920	20320	inLine	Northern_Pearl_River_Delta	M	STREET	27	CMCC	Samsung
BABEL_BP_101_48559_20111118_123333_S7_scripted.sph	48559	20111118	123333	48559	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	41	CMCC	Nokia
BABEL_BP_101_98279_20111122_190618_M1_scripted.sph	98279	20111122	190618	98279	inLine	Central_Guangdong	M	STREET	48	China_Telecom	Huawei
BABEL_BP_101_91409_20111023_173610_S2_scripted.sph	91409	20111023	173610	91409	inLine	Northern_Pearl_River_Delta	M	PUBLIC_PLACE	20	CMCC	Nokia
BABEL_BP_101_49864_20111023_190451_S2_scripted.sph	49864	20111023	190451	49864	inLine	Northern_Pearl_River_Delta	M	STREET	20	CMCC	Nokia
BABEL_BP_101_86419_20111019_205809_T3_scripted.sph	86419	20111019	205809	86419	inLine	Central_Guangdong	M	STREET	25	China_Unicom	iPhone
BABEL_BP_101_29335_20111121_160601_L2_scripted.sph	29335	20111121	160601	29335	inLine	Northern_Guangdong	M	CAR_KIT	42	CMCC	Philips
BABEL_BP_101_21477_20111031_153558_I2_scripted.sph	21477	20111031	153558	21477	inLine	Northern_Guangdong	F	PUBLIC_PLACE	59	CMCC	Nokia
BABEL_BP_101_51052_20111121_173330_D3_scripted.sph	51052	20111121	173330	51052	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_58536_20111103_194740_S0_scripted.sph	58536	20111103	194740	58536	inLine	Central_Guangdong	M	CAR_KIT	43	CMCC	Philips
BABEL_BP_101_36268_20111028_172516_C5_scripted.sph	36268	20111028	172516	36268	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	54	CMCC	Nokia
BABEL_BP_101_40510_20111126_145508_S2_scripted.sph	40510	20111126	145508	40510	inLine	Northern_Pearl_River_Delta	F	CAR_KIT	51	CMCC	Philips
BABEL_BP_101_34961_20111027_173340_N1_scripted.sph	34961	20111027	173340	34961	inLine	Southern_Pearl_River_Delta	F	VEHICLE	21	CMCC	Nokia
BABEL_BP_101_49541_20111104_190926_S8_scripted.sph	49541	20111104	190926	49541	inLine	Northern_Guangdong	M	HOME_OFFICE_MOBILE	31	CMCC	Nokia
BABEL_BP_101_37203_20111103_174452_R1_scripted.sph	37203	20111103	174452	37203	inLine	Central_Guangdong	M	CAR_KIT	41	CMCC	Philips
BABEL_BP_101_33671_20111019_124532_S6_scripted.sph	33671	20111019	124532	33671	inLine	Southern_Pearl_River_Delta	F	STREET	36	CMCC	Samsung
BABEL_BP_101_81321_20111028_120624_S6_scripted.sph	81321	20111028	120624	81321	inLine	Southern_Pearl_River_Delta	M	PUBLIC_PLACE	46	CMCC	Nokia
BABEL_BP_101_74451_20111117_161253_O7_scripted.sph	74451	20111117	161253	74451	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	28	China_Tietong	Telifeng
BABEL_BP_101_90577_20111014_142307_R1_scripted.sph	90577	20111014	142307	90577	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	24	CMCC	Meizu
BABEL_BP_101_41170_20111018_175456_M1_scripted.sph	41170	20111018	175456	41170	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_33023_20111024_130245_C5_scripted.sph	33023	20111024	130245	33023	inLine	Northern_Guangdong	F	VEHICLE	34	CMCC	Nokia
BABEL_BP_101_90577_20111014_142354_C2_scripted.sph	90577	20111014	142354	90577	inLine	Central_Guangdong	F	HOME_OFFICE_MOBILE	24	CMCC	Meizu
BABEL_BP_101_48053_20111020_124724_S4_scripted.sph	48053	20111020	124724	48053	inLine	Central_Guangdong	M	STREET	56	China_Unicom	Huawei
BABEL_BP_101_90313_20111019_153101_C4_scripted.sph	90313	20111019	153101	90313	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	32	China_Unicom	Huawei
BABEL_BP_101_71778_20111121_145735_S2_scripted.sph	71778	20111121	145735	71778	inLine	Northern_Pearl_River_Delta	F	VEHICLE	30	CMCC	Nokia
BABEL_BP_101_95533_20111129_181258_L2_scripted.sph	95533	20111129	181258	95533	inLine	Northern_Guangdong	F	CAR_KIT	47	CMCC	Philips
BABEL_BP_101_15142_20111029_162105_A1_scripted.sph	15142	20111029	162105	15142	inLine	Northern_Guangdong	F	STREET	32	CMCC	Nokia
BABEL_BP_101_23167_20111026_192106_T1_scripted.sph	23167	20111026	192106	23167	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	36	CMCC	Nokia
BABEL_BP_101_24420_20111122_213655_SC_scripted.sph	24420	20111122	213655	24420	inLine	Northern_Guangdong	F	HOME_OFFICE_LANDLINE	47	China_Tietong	Telifeng
BABEL_BP_101_58536_20111103_194349_I2_scripted.sph	58536	20111103	194349	58536	inLine	Central_Guangdong	M	CAR_KIT	43	CMCC	Philips
