outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel
BABEL_BP_101_96438_20111125_193405_O4_scripted.sph	96438	20111125	193405	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_78879_20111102_130634_C2_scripted.sph	78879	20111102	130634	78879	inLine	Northern_Guangdong	M	STREET	22	China_Unicom	Nokia
BABEL_BP_101_63459_20111120_161853_O3_scripted.sph	63459	20111120	161853	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_86016_20111118_134018_D1_scripted.sph	86016	20111118	134018	86016	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Motorola
BABEL_BP_101_11694_20111204_202103_C3_scripted.sph	11694	20111204	202103	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_66964_20111117_171619_O4_scripted.sph	66964	20111117	171619	66964	inLine	Central_Guangdong	M	HOME_OFFICE_MOBILE	43	CMCC	HTC
BABEL_BP_101_96630_20111104_003622_S8_scripted.sph	96630	20111104	003622	96630	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	46	China_Telecom	Coolpad
BABEL_BP_101_63459_20111120_161710_T1_scripted.sph	63459	20111120	161710	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_69049_20111101_220800_SA_scripted.sph	69049	20111101	220800	69049	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	51	CMCC	Nokia
BABEL_BP_101_38108_20111125_150743_I1_scripted.sph	38108	20111125	150743	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_23571_20111128_230534_I1_scripted.sph	23571	20111128	230534	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_98086_20111129_154921_L2_scripted.sph	98086	20111129	154921	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_80008_20111031_170157_S6_scripted.sph	80008	20111031	170157	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_63459_20111120_161646_D1_scripted.sph	63459	20111120	161646	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_22979_20111129_140824_SB_scripted.sph	22979	20111129	140824	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_91406_20111114_215343_C4_scripted.sph	91406	20111114	215343	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_94696_20111203_185746_I2_scripted.sph	94696	20111203	185746	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_15873_20111026_125447_S7_scripted.sph	15873	20111026	125447	15873	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	35	China_Telecom	Nokia
BABEL_BP_101_19012_20111122_170555_C2_scripted.sph	19012	20111122	170555	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_78879_20111102_131055_S2_scripted.sph	78879	20111102	131055	78879	inLine	Northern_Guangdong	M	STREET	22	China_Unicom	Nokia
BABEL_BP_101_80008_20111031_165808_M1_scripted.sph	80008	20111031	165808	80008	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	31	CMCC	Nokia
BABEL_BP_101_20408_20111101_202201_S9_scripted.sph	20408	20111101	202201	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_58357_20111122_153525_T3_scripted.sph	58357	20111122	153525	58357	inLine	Guangxi_and_Western_Guangdong	M	STREET	31	CMCC	Nokia
BABEL_BP_101_15873_20111026_125336_D1_scripted.sph	15873	20111026	125336	15873	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	35	China_Telecom	Nokia
BABEL_BP_101_17933_20111120_203131_C3_scripted.sph	17933	20111120	203131	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_76944_20111114_203738_M1_scripted.sph	76944	20111114	203738	76944	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Gaoke
BABEL_BP_101_63459_20111120_162333_A1_scripted.sph	63459	20111120	162333	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_88464_20111119_191745_C1_scripted.sph	88464	20111119	191745	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_14054_20111119_155204_S7_scripted.sph	14054	20111119	155204	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
BABEL_BP_101_56648_20111126_181503_T3_scripted.sph	56648	20111126	181503	56648	inLine	Northern_Guangdong	M	PUBLIC_PLACE	29	CMCC	Huawei
BABEL_BP_101_96438_20111125_193443_S2_scripted.sph	96438	20111125	193443	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_56648_20111126_181259_SC_scripted.sph	56648	20111126	181259	56648	inLine	Northern_Guangdong	M	PUBLIC_PLACE	29	CMCC	Huawei
BABEL_BP_101_38108_20111125_150532_SA_scripted.sph	38108	20111125	150532	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_38879_20111029_191427_O3_scripted.sph	38879	20111029	191427	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_88464_20111119_192318_S8_scripted.sph	88464	20111119	192318	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_19012_20111122_171122_S6_scripted.sph	19012	20111122	171122	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_98219_20111125_153655_C2_scripted.sph	98219	20111125	153655	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_76944_20111114_204002_O4_scripted.sph	76944	20111114	204002	76944	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Gaoke
BABEL_BP_101_94696_20111203_185701_C1_scripted.sph	94696	20111203	185701	94696	inLine	Central_Guangdong	F	CAR_KIT	49	CMCC	Philips
BABEL_BP_101_22979_20111129_140539_L1_scripted.sph	22979	20111129	140539	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_36424_20111119_142805_S4_scripted.sph	36424	20111119	142805	36424	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	47	China_Unicom	Samsung
BABEL_BP_101_16617_20111030_141153_C4_scripted.sph	16617	20111030	141153	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_23571_20111128_225831_O3_scripted.sph	23571	20111128	225831	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_98086_20111129_154656_D1_scripted.sph	98086	20111129	154656	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_37285_20111028_000414_O3_scripted.sph	37285	20111028	000414	37285	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_LANDLINE	35	China_Telecom	ZTE
BABEL_BP_101_14054_20111119_161018_S0_scripted.sph	14054	20111119	161018	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
BABEL_BP_101_14729_20111114_184901_S0_scripted.sph	14729	20111114	184901	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_96438_20111125_192727_O1_scripted.sph	96438	20111125	192727	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_74395_20111117_132209_I2_scripted.sph	74395	20111117	132209	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_17933_20111120_202734_SB_scripted.sph	17933	20111120	202734	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_11694_20111204_202052_S2_scripted.sph	11694	20111204	202052	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_68129_20111120_131402_C4_scripted.sph	68129	20111120	131402	68129	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	31	China_Tietong	Telifeng
BABEL_BP_101_44836_20111119_152031_O2_scripted.sph	44836	20111119	152031	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_98086_20111129_154832_C2_scripted.sph	98086	20111129	154832	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_21367_20111126_130524_S3_scripted.sph	21367	20111126	130524	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_19012_20111122_171028_S0_scripted.sph	19012	20111122	171028	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_44836_20111119_152340_S5_scripted.sph	44836	20111119	152340	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_78879_20111102_130422_O1_scripted.sph	78879	20111102	130422	78879	inLine	Northern_Guangdong	M	STREET	22	China_Unicom	Nokia
BABEL_BP_101_56648_20111126_181244_O4_scripted.sph	56648	20111126	181244	56648	inLine	Northern_Guangdong	M	PUBLIC_PLACE	29	CMCC	Huawei
BABEL_BP_101_68129_20111120_131319_C1_scripted.sph	68129	20111120	131319	68129	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	31	China_Tietong	Telifeng
BABEL_BP_101_40439_20111203_180347_S4_scripted.sph	40439	20111203	180347	40439	inLine	Central_Guangdong	F	CAR_KIT	17	CMCC	Nokia
BABEL_BP_101_86016_20111118_134215_C4_scripted.sph	86016	20111118	134215	86016	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Motorola
BABEL_BP_101_98086_20111129_154706_C6_scripted.sph	98086	20111129	154706	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_91406_20111114_215701_S2_scripted.sph	91406	20111114	215701	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_96438_20111125_193357_SA_scripted.sph	96438	20111125	193357	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_44836_20111119_152236_M1_scripted.sph	44836	20111119	152236	44836	inLine	Southern_Pearl_River_Delta	F	CAR_KIT	20	CMCC	Apple
BABEL_BP_101_82217_20111115_185614_L1_scripted.sph	82217	20111115	185614	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_38879_20111029_191845_A1_scripted.sph	38879	20111029	191845	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_50409_20111204_154804_O2_scripted.sph	50409	20111204	154804	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_77244_20111127_004640_L3_scripted.sph	77244	20111127	004640	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_14729_20111114_184401_C6_scripted.sph	14729	20111114	184401	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_50409_20111204_154850_C1_scripted.sph	50409	20111204	154850	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_14729_20111114_184524_O3_scripted.sph	14729	20111114	184524	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_22979_20111129_140553_C2_scripted.sph	22979	20111129	140553	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_69049_20111101_220359_R1_scripted.sph	69049	20111101	220359	69049	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	51	CMCC	Nokia
BABEL_BP_101_21367_20111126_130019_S7_scripted.sph	21367	20111126	130019	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_76944_20111114_204224_N1_scripted.sph	76944	20111114	204224	76944	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Gaoke
BABEL_BP_101_77244_20111127_003922_D1_scripted.sph	77244	20111127	003922	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_98219_20111125_154125_S6_scripted.sph	98219	20111125	154125	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_96438_20111125_193420_SC_scripted.sph	96438	20111125	193420	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_98086_20111129_154742_R1_scripted.sph	98086	20111129	154742	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_23571_20111128_230245_O4_scripted.sph	23571	20111128	230245	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_50409_20111204_155158_T2_scripted.sph	50409	20111204	155158	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_74395_20111117_132018_O1_scripted.sph	74395	20111117	132018	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_20408_20111101_202714_I1_scripted.sph	20408	20111101	202714	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_16617_20111030_141459_SC_scripted.sph	16617	20111030	141459	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_40123_20111129_180544_A1_scripted.sph	40123	20111129	180544	40123	inLine	Northern_Guangdong	M	VEHICLE	38	CMCC	Nokia
BABEL_BP_101_38108_20111125_150649_A1_scripted.sph	38108	20111125	150649	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_22979_20111129_141132_S0_scripted.sph	22979	20111129	141132	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_16617_20111030_141438_SA_scripted.sph	16617	20111030	141438	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_59028_20111130_194420_T2_scripted.sph	59028	20111130	194420	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_63459_20111120_162326_O7_scripted.sph	63459	20111120	162326	63459	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	48	CMCC	K-Touch
BABEL_BP_101_58190_20111124_201221_M1_scripted.sph	58190	20111124	201221	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_96630_20111104_003027_S7_scripted.sph	96630	20111104	003027	96630	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	46	China_Telecom	Coolpad
BABEL_BP_101_91406_20111114_215552_T2_scripted.sph	91406	20111114	215552	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_22979_20111129_141247_I1_scripted.sph	22979	20111129	141247	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_38108_20111125_150321_L2_scripted.sph	38108	20111125	150321	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_14054_20111119_155118_T1_scripted.sph	14054	20111119	155118	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
BABEL_BP_101_88464_20111119_192117_SC_scripted.sph	88464	20111119	192117	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_58190_20111124_201159_L2_scripted.sph	58190	20111124	201159	58190	inLine	Northern_Guangdong	M	CAR_KIT	40	CMCC	Philips
BABEL_BP_101_76944_20111114_203400_O1_scripted.sph	76944	20111114	203400	76944	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Gaoke
BABEL_BP_101_78879_20111102_130806_O6_scripted.sph	78879	20111102	130806	78879	inLine	Northern_Guangdong	M	STREET	22	China_Unicom	Nokia
BABEL_BP_101_86016_20111118_134500_D2_scripted.sph	86016	20111118	134500	86016	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Motorola
BABEL_BP_101_38879_20111029_191538_O6_scripted.sph	38879	20111029	191538	38879	inLine	Northern_Pearl_River_Delta	M	STREET	22	CMCC	iPhone
BABEL_BP_101_14054_20111119_155108_C6_scripted.sph	14054	20111119	155108	14054	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	CMCC	Samsung
BABEL_BP_101_19012_20111122_170716_SB_scripted.sph	19012	20111122	170716	19012	inLine	Guangxi_and_Western_Guangdong	M	STREET	35	CMCC	Samsung
BABEL_BP_101_17933_20111120_203401_S8_scripted.sph	17933	20111120	203401	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_22979_20111129_140609_I2_scripted.sph	22979	20111129	140609	22979	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	41	CMCC	Nokia
BABEL_BP_101_53985_20111027_131724_C5_scripted.sph	53985	20111027	131724	53985	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	31	CMCC	Samsung
BABEL_BP_101_92321_20111125_150511_O7_scripted.sph	92321	20111125	150511	92321	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	28	CMCC	Philips
BABEL_BP_101_96630_20111104_003331_T2_scripted.sph	96630	20111104	003331	96630	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	46	China_Telecom	Coolpad
BABEL_BP_101_56648_20111126_181105_O5_scripted.sph	56648	20111126	181105	56648	inLine	Northern_Guangdong	M	PUBLIC_PLACE	29	CMCC	Huawei
BABEL_BP_101_77244_20111127_004405_L2_scripted.sph	77244	20111127	004405	77244	inLine	Southern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	33	CMCC	HTC
BABEL_BP_101_74395_20111117_132416_D3_scripted.sph	74395	20111117	132416	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_76944_20111114_203816_O6_scripted.sph	76944	20111114	203816	76944	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	21	CMCC	Gaoke
BABEL_BP_101_91406_20111114_215541_S4_scripted.sph	91406	20111114	215541	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_91406_20111114_215713_C3_scripted.sph	91406	20111114	215713	91406	inLine	Northern_Guangdong	F	HOME_OFFICE_MOBILE	46	CMCC	Nokia
BABEL_BP_101_96438_20111125_192810_O2_scripted.sph	96438	20111125	192810	96438	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	35	China_Unicom	Nokia
BABEL_BP_101_14729_20111114_184838_S2_scripted.sph	14729	20111114	184838	14729	inLine	Guangxi_and_Western_Guangdong	F	HOME_OFFICE_MOBILE	23	CMCC	HTC
BABEL_BP_101_21367_20111126_130148_M1_scripted.sph	21367	20111126	130148	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_58357_20111122_152921_O2_scripted.sph	58357	20111122	152921	58357	inLine	Guangxi_and_Western_Guangdong	M	STREET	31	CMCC	Nokia
BABEL_BP_101_82217_20111115_190418_I1_scripted.sph	82217	20111115	190418	82217	inLine	Central_Guangdong	F	CAR_KIT	54	CMCC	Philips
BABEL_BP_101_38108_20111125_150346_SB_scripted.sph	38108	20111125	150346	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_16617_20111030_141548_S0_scripted.sph	16617	20111030	141548	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_86016_20111118_134143_L1_scripted.sph	86016	20111118	134143	86016	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	46	China_Unicom	Motorola
BABEL_BP_101_16617_20111030_141625_N1_scripted.sph	16617	20111030	141625	16617	inLine	Northern_Guangdong	M	VEHICLE	28	CMCC	HTC
BABEL_BP_101_50409_20111204_154731_D1_scripted.sph	50409	20111204	154731	50409	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	30	CMCC	Philips
BABEL_BP_101_40439_20111203_180145_C4_scripted.sph	40439	20111203	180145	40439	inLine	Central_Guangdong	F	CAR_KIT	17	CMCC	Nokia
BABEL_BP_101_81486_20111027_154012_M1_scripted.sph	81486	20111027	154012	81486	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	57	CMCC	Philips
BABEL_BP_101_21367_20111126_130219_S1_scripted.sph	21367	20111126	130219	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_56648_20111126_181205_T2_scripted.sph	56648	20111126	181205	56648	inLine	Northern_Guangdong	M	PUBLIC_PLACE	29	CMCC	Huawei
BABEL_BP_101_98086_20111129_155159_D2_scripted.sph	98086	20111129	155159	98086	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_MOBILE	47	CMCC	Nokia
BABEL_BP_101_11694_20111204_201747_I2_scripted.sph	11694	20111204	201747	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_23571_20111128_230549_S8_scripted.sph	23571	20111128	230549	23571	inLine	Southern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	48	China_Telecom	BBK
BABEL_BP_101_59028_20111130_194155_C2_scripted.sph	59028	20111130	194155	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_17933_20111120_203346_I1_scripted.sph	17933	20111120	203346	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_11694_20111204_201952_T2_scripted.sph	11694	20111204	201952	11694	inLine	Guangxi_and_Western_Guangdong	M	VEHICLE	30	CMCC	Flyin
BABEL_BP_101_20408_20111101_202001_O2_scripted.sph	20408	20111101	202001	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_59028_20111130_194321_S1_scripted.sph	59028	20111130	194321	59028	inLine	Northern_Guangdong	M	HOME_OFFICE_LANDLINE	25	China_Tietong	Telifeng
BABEL_BP_101_21367_20111126_130428_S2_scripted.sph	21367	20111126	130428	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_68129_20111120_131614_SA_scripted.sph	68129	20111120	131614	68129	inLine	Northern_Pearl_River_Delta	M	HOME_OFFICE_LANDLINE	31	China_Tietong	Telifeng
BABEL_BP_101_38108_20111125_150056_C6_scripted.sph	38108	20111125	150056	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
BABEL_BP_101_21367_20111126_130443_C3_scripted.sph	21367	20111126	130443	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_95542_20111026_183008_S9_scripted.sph	95542	20111026	183008	95542	inLine	Guangxi_and_Western_Guangdong	M	STREET	46	CMCC	LG
BABEL_BP_101_17933_20111120_202711_L2_scripted.sph	17933	20111120	202711	17933	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Nokia
BABEL_BP_101_74395_20111117_132448_L3_scripted.sph	74395	20111117	132448	74395	inLine	Central_Guangdong	F	HOME_OFFICE_LANDLINE	38	China_Telecom	BBK
BABEL_BP_101_88464_20111119_191940_S1_scripted.sph	88464	20111119	191940	88464	inLine	Guangxi_and_Western_Guangdong	M	CAR_KIT	27	CMCC	Philips
BABEL_BP_101_15873_20111026_130014_N1_scripted.sph	15873	20111026	130014	15873	inLine	Northern_Pearl_River_Delta	F	HOME_OFFICE_MOBILE	35	China_Telecom	Nokia
BABEL_BP_101_20408_20111101_201915_O1_scripted.sph	20408	20111101	201915	20408	inLine	Northern_Guangdong	M	PUBLIC_PLACE	18	CMCC	Nokia
BABEL_BP_101_53985_20111027_131801_L3_scripted.sph	53985	20111027	131801	53985	inLine	Guangxi_and_Western_Guangdong	F	VEHICLE	31	CMCC	Samsung
BABEL_BP_101_21367_20111126_130107_I2_scripted.sph	21367	20111126	130107	21367	inLine	Northern_Guangdong	M	CAR_KIT	47	China_Unicom	Nokia
BABEL_BP_101_92628_20111102_125129_S1_scripted.sph	92628	20111102	125129	92628	inLine	Central_Guangdong	F	CAR_KIT	42	CMCC	Philips
BABEL_BP_101_98219_20111125_153757_SB_scripted.sph	98219	20111125	153757	98219	inLine	Southern_Pearl_River_Delta	M	CAR_KIT	25	CMCC	Philips
BABEL_BP_101_38108_20111125_150307_S9_scripted.sph	38108	20111125	150307	38108	inLine	Northern_Guangdong	M	STREET	28	CMCC	Nokia
